frame,player_id,x,y,team
649,17,71.12646,25.526695,team2
649,18,31.345829,37.857193,team1
649,19,32.63426,19.909887,team2
649,20,30.71518,33.442883,team2
650,0,82.62336,27.18412,team1
650,1,25.455395,60.19084,team1
650,2,65.2529,22.340899,team1
650,3,75.82288,51.60235,team1
650,4,57.014378,27.221666,team1
650,5,70.92389,25.310003,team2
650,6,5.401247,31.976522,team2
650,7,27.700851,24.282776,team1
650,8,67.16216,53.49334,team2
650,9,87.561424,44.29965,team1
650,10,79.31393,44.12506,team2
650,11,4.2822022,43.1516,team1
650,12,49.42712,27.116222,team2
650,13,40.826725,41.523914,team2
650,14,47.070683,43.06223,director
650,15,31.060198,37.80519,team1
650,16,59.31674,43.458057,team1
650,17,5.3823037,39.788155,team2
650,18,32.226875,19.827045,team2
650,19,30.175707,33.580208,team2
651,0,82.37543,27.046581,team1
651,1,75.78757,51.54597,team1
651,2,25.095154,60.286396,team1
651,3,3.6076267,43.203156,team1
651,4,87.11979,44.24787,team1
651,5,59.066055,43.379356,team1
651,6,65.05154,22.31209,team1
651,7,78.84975,44.039463,team2
651,8,70.55785,24.996954,team2
651,9,5.057063,31.79374,team2
651,10,49.085087,27.191177,team2
651,11,27.296362,24.19848,team1
651,12,5.164139,39.99852,team2
651,13,46.937485,42.932034,director
651,14,40.643623,41.436714,team2
651,15,56.845364,27.282578,team1
651,16,66.849495,53.640656,team2
651,17,31.79454,19.829508,team2
651,18,30.66144,37.656418,team1
651,19,30.021711,33.34969,team2
652,0,2.9836087,43.150795,team1
652,1,75.84673,51.56449,team1
652,2,24.688906,60.469704,team1
652,3,86.62048,44.243355,team1
652,4,46.82369,42.831985,director
652,5,26.861977,24.252419,team1
652,6,82.06886,26.803679,team1
652,7,64.918335,22.35283,team1
652,8,4.6978602,31.786636,team2
652,9,58.842915,43.40351,team1
652,10,78.43377,43.970016,team2
652,11,70.403,24.97994,team2
652,12,4.9278913,39.82419,team2
652,13,66.58471,53.773296,team2
652,14,48.73991,27.24357,team2
652,15,40.55995,41.26716,team2
652,16,29.795843,33.38873,team2
652,17,30.190758,37.747707,team1
652,18,56.44872,27.313812,team1
652,19,24.53882,60.278328,team1
652,20,31.442125,19.810658,team2
653,0,75.87641,51.62432,team1
653,1,64.91445,22.307182,team1
653,2,26.507738,24.189648,team1
653,3,58.6178,43.374386,team1
653,4,4.73696,39.908333,team2
653,5,2.4716358,43.194576,team1
653,6,24.206013,60.602158,team1
653,7,4.4559765,31.710768,team2
653,8,46.738155,42.84888,director
653,9,70.16788,24.843632,team2
653,10,86.08625,44.194427,team1
653,11,77.99443,43.85939,team2
653,12,66.41139,53.868877,team2
653,13,56.255413,27.44883,team1
653,14,81.84004,26.712149,team1
653,15,30.982452,19.838472,team2
653,16,48.3647,27.291655,team2
653,17,70.36249,24.103867,team2
653,18,40.477554,41.193367,team2
653,19,29.873514,37.602013,team1
653,20,29.626402,33.246468,team2
653,21,24.199009,60.461132,team1
654,0,75.83177,51.675407,team1
654,1,58.381363,43.399254,team1
654,2,64.92181,22.266525,team1
654,3,81.6077,26.688013,team1
654,4,85.632095,44.141205,team1
654,5,56.138527,27.437454,team1
654,6,69.86918,24.690592,team2
654,7,77.53607,43.58585,team2
654,8,1.8295743,43.18909,team1
654,9,4.1851387,31.677814,team2
654,10,23.657328,60.620777,team1
654,11,46.5149,42.80542,director
654,12,4.576148,40.01931,team2
654,13,66.12107,53.962185,team2
654,14,48.084057,27.379654,team2
654,15,25.991848,24.388018,team1
654,16,29.58673,37.67347,team1
654,17,30.76046,19.867365,team2
654,18,40.416527,41.2273,team2
654,19,29.429443,33.177956,team2
654,20,26.037409,24.35832,team1
654,21,23.736387,60.475983,team1
655,0,55.58963,27.543093,team1
655,1,75.63194,51.55198,team1
655,2,23.042542,60.74356,team1
655,3,57.914047,43.54997,team1
655,4,81.05726,26.570799,team1
655,5,25.388428,24.206102,team1
655,6,69.27648,24.554865,team2
655,7,76.86271,43.398315,team2
655,8,65.63221,54.103184,team2
655,9,64.539604,22.2087,team1
655,10,84.81337,44.04219,team1
655,11,4.0377803,39.99145,team2
655,12,3.6307194,31.676422,team2
655,13,30.24972,19.73472,team2
655,14,47.33445,27.325392,team2
655,15,40.160416,41.150917,team2
655,16,46.103878,42.620693,director
655,17,28.803383,32.95317,team2
655,18,29.178331,37.687702,team1
655,19,0.8806897,43.145954,team1
656,0,76.403244,43.3493,team2
656,1,80.59776,26.453588,team1
656,2,75.32635,51.538548,team1
656,3,24.933512,24.162493,team1
656,4,69.01913,24.446894,team2
656,5,55.209663,27.510662,team1
656,6,3.3157804,31.732683,team2
656,7,84.2941,44.00826,team1
656,8,64.34445,22.111814,team1
656,9,22.654518,60.795418,team1
656,10,39.790123,41.11251,team2
656,11,65.25687,54.28661,team2
656,12,3.6991313,40.07274,team2
656,13,57.484394,43.65887,team1
656,14,46.906013,27.309786,team2
656,15,29.821453,19.666836,team2
656,16,28.178625,32.975777,team2
656,17,45.76498,42.419403,director
656,18,28.505424,37.748993,team1
657,0,80.223885,26.277874,team1
657,1,63.899815,22.22155,team1
657,2,83.58116,43.854374,team1
657,3,75.71928,43.17742,team2
657,4,22.169533,60.84449,team1
657,5,57.02032,43.664562,team1
657,6,2.8090243,31.655647,team2
657,7,74.98825,51.576035,team1
657,8,68.49067,24.296635,team2
657,9,28.066298,37.781185,team1
657,10,3.304404,40.155514,team2
657,11,46.408184,27.367996,team2
657,12,39.502296,40.89662,team2
657,13,24.15912,24.122026,team1
657,14,45.37058,42.329906,director
657,15,64.705,54.578968,team2
657,16,54.72643,27.478928,team1
657,17,27.90253,33.09975,team2
657,18,29.389889,19.723291,team2
658,0,63.733715,22.394327,team1
658,1,79.662964,26.163006,team1
658,2,56.642372,43.76565,team1
658,3,45.642235,27.369715,team2
658,4,21.727198,60.92777,team1
658,5,75.221535,43.0922,team2
658,6,67.95538,24.191135,team2
658,7,2.1116178,31.578232,team2
658,8,64.16539,54.899174,team2
658,9,39.035187,40.643383,team2
658,10,54.21612,27.368269,team1
658,11,74.63041,51.565353,team1
658,12,82.89592,43.714386,team1
658,13,2.8617017,40.227688,team2
658,14,23.517149,23.987404,team1
658,15,45.090942,42.21305,director
658,16,27.618057,37.754337,team1
658,17,28.800892,19.730341,team2
658,18,27.348433,33.24645,team2
659,0,63.488617,22.32084,team1
659,1,67.27285,24.034573,team2
659,2,79.16303,26.067505,team1
659,3,56.136044,43.682854,team1
659,4,74.326225,51.59552,team1
659,5,21.19944,61.130898,team1
659,6,22.957047,23.99872,team1
659,7,82.19409,43.67234,team1
659,8,53.66731,27.442528,team1
659,9,74.64461,43.00388,team2
659,10,1.6030598,31.553074,team2
659,11,2.5378394,40.198433,team2
659,12,45.142857,27.388805,team2
659,13,38.63934,40.56771,team2
659,14,63.56791,55.12553,team2
659,15,44.753826,42.217403,director
659,16,67.82789,24.098234,team2
659,17,26.917217,37.686653,team1
659,18,28.19671,19.687883,team2
659,19,27.986742,20.147299,team2
659,20,26.726997,33.383484,team2
660,0,78.75043,26.048895,team1
660,1,74.204254,51.568024,team1
660,2,63.26209,22.331799,team1
660,3,55.514984,43.68828,team1
660,4,20.61773,61.241135,team1
660,5,81.60209,43.57698,team1
660,6,1.0857275,31.548388,team2
660,7,66.77661,24.122643,team2
660,8,62.98204,55.343464,team2
660,9,26.289043,37.808945,team1
660,10,38.435814,40.568462,team2
660,11,74.075806,42.77794,team2
660,12,22.266005,23.927216,team1
660,13,2.100693,40.27072,team2
660,14,53.358032,27.49381,team1
660,15,44.49997,27.242891,team2
660,16,26.355663,33.285553,team2
660,17,44.392464,42.115013,director
660,18,27.809425,19.674717,team2
661,0,62.78509,22.380762,team1
661,1,20.252022,61.473747,team1
661,2,74.02341,51.51516,team1
661,3,80.90786,43.412567,team1
661,4,55.044964,43.62314,team1
661,5,21.61083,24.0035,team1
661,6,0.7210408,31.605816,team2
661,7,66.247406,24.07048,team2
661,8,43.941147,42.079445,director
661,9,43.693363,27.237637,team2
661,10,78.29868,26.015383,team1
661,11,73.532036,42.57093,team2
661,12,52.729855,27.558863,team1
661,13,38.265965,40.48883,team2
661,14,62.438164,55.55272,team2
661,15,25.729622,37.573433,team1
661,16,27.325022,19.662556,team2
661,17,1.605903,40.205303,team2
661,18,27.387457,20.009369,team2
661,19,25.896343,33.202133,team2
662,0,77.766106,25.952492,team1
662,1,19.70572,61.623886,team1
662,2,54.534027,43.613716,team1
662,3,73.62019,51.46967,team1
662,4,80.41647,43.321564,team1
662,5,52.256912,27.602093,team1
662,6,66.21809,23.658005,team2
662,7,21.082306,24.021286,team1
662,8,37.96332,40.310062,team2
662,9,43.68686,42.033215,director
662,10,24.998535,37.62999,team1
662,11,72.910095,42.35108,team2
662,12,42.942837,27.108952,team2
662,13,26.903105,19.61543,team2
662,14,61.88706,55.64021,team2
662,15,62.472298,22.394894,team1
662,16,0.39071444,31.422829,team2
662,17,66.99546,20.017311,team2
662,18,25.321096,33.095757,team2
662,19,1.2966769,40.208202,team2
663,0,19.248922,61.758335,team1
663,1,43.433327,42.0207,director
663,2,42.08272,27.04662,team2
663,3,79.81153,43.185383,team1
663,4,51.80886,27.756044,team1
663,5,77.26144,25.862057,team1
663,6,73.35822,51.42327,team1
663,7,62.16946,22.397774,team1
663,8,37.656162,40.17412,team2
663,9,54.07783,43.595264,team1
663,10,72.270386,42.272964,team2
663,11,20.384733,24.015926,team1
663,12,65.58547,23.680908,team2
663,13,26.404959,19.570242,team2
663,14,24.36196,37.59395,team1
663,15,61.405922,55.84588,team2
663,16,65.95683,23.594597,team2
663,17,24.573507,33.097237,team2
663,18,0,31.43462,team2
664,0,79.12574,43.132866,team1
664,1,18.807089,61.90819,team1
664,2,76.75492,25.767859,team1
664,3,61.863667,22.324509,team1
664,4,43.0307,41.898285,director
664,5,73.16024,51.403576,team1
664,6,53.680534,43.54604,team1
664,7,19.74243,23.979914,team1
664,8,41.38046,27.14205,team2
664,9,65.30508,23.457142,team2
664,10,51.32878,27.79112,team1
664,11,37.390167,40.06754,team2
664,12,71.559395,42.23075,team2
664,13,60.81491,56.119625,team2
664,14,23.762732,37.486343,team1
664,15,26.050825,19.445616,team2
664,16,24.104704,33.033863,team2
664,17,0,31.351,team2
664,18,18.656502,61.78581,team1
664,19,65.700714,23.00634,team2
664,20,65.7958,23.47808,team2
664,21,42.789677,41.470383,team2
665,0,18.177332,62.02367,team1
665,1,50.800102,27.744463,team1
665,2,78.52068,42.95647,team1
665,3,76.21983,25.636745,team1
665,4,72.90652,51.427135,team1
665,5,53.161125,43.452236,team1
665,6,61.496185,22.484297,team1
665,7,40.49991,27.32273,team2
665,8,42.49849,41.753693,director
665,9,70.910835,41.88567,team2
665,10,23.088034,37.629955,team1
665,11,60.267998,56.445034,team2
665,12,19.049194,23.896332,team1
665,13,36.974392,40.143047,team2
665,14,65.027084,23.337631,team2
665,15,23.204447,33.007614,team2
665,16,25.574757,19.449785,team2
666,0,17.691055,62.156136,team1
666,1,52.807636,43.3956,team1
666,2,50.437607,27.840532,team1
666,3,75.85611,25.617285,team1
666,4,61.150524,22.41614,team1
666,5,18.448168,23.931303,team1
666,6,36.7001,40.085064,team2
666,7,72.85454,51.421165,team1
666,8,64.65467,23.322409,team2
666,9,78.12427,42.79542,team1
666,10,42.216564,41.707283,director
666,11,59.95997,56.655376,team2
666,12,70.52665,41.81543,team2
666,13,39.90163,27.443316,team2
666,14,25.18428,19.280329,team2
666,15,22.744862,33.05612,team2
666,16,22.775852,37.57175,team1
667,0,17.73112,23.98765,team1
667,1,72.47451,51.474903,team1
667,2,41.72609,41.51281,director
667,3,75.23669,25.506294,team1
667,4,77.37653,42.71132,team1
667,5,49.974655,28.013468,team1
667,6,17.064898,62.258057,team1
667,7,64.33024,23.110952,team2
667,8,52.165703,43.311974,team1
667,9,36.50634,40.039936,team2
667,10,59.540802,56.88241,team2
667,11,69.88261,41.80799,team2
667,12,24.680292,19.126911,team2
667,13,39.070763,27.700262,team2
667,14,60.661564,22.514149,team1
667,15,21.885702,32.98658,team2
668,0,72.26096,51.47862,team1
668,1,41.59021,41.582428,director
668,2,51.848724,43.218643,team1
668,3,69.39986,41.702015,team2
668,4,76.97907,42.638367,team1
668,5,17.377226,23.985142,team1
668,6,60.330994,22.561756,team1
668,7,63.81628,23.118961,team2
668,8,38.327805,27.670275,team2
668,9,36.277126,39.975235,team2
668,10,59.26369,57.102764,team2
668,11,16.733215,62.22746,team1
668,12,49.663216,28.12599,team1
668,13,74.939026,25.33226,team1
668,14,24.452171,19.270819,team2
668,15,21.103016,32.895267,team2
668,16,21.7395,37.55258,team1
668,17,64.797745,23.162828,team2
669,0,72.126656,51.464066,team1
669,1,51.49672,43.16648,team1
669,2,36.100395,39.78904,team2
669,3,16.458498,62.280895,team1
669,4,74.497795,25.269695,team1
669,5,41.37175,41.626556,director
669,6,63.65963,23.012594,team2
669,7,16.851196,24.12814,team1
669,8,68.99341,41.620388,team2
669,9,60.03086,22.53339,team1
669,10,76.6075,42.62824,team1
669,11,37.886593,27.70097,team2
669,12,59.03563,57.350624,team2
669,13,49.34755,28.286448,team1
669,14,24.24083,19.238955,team2
669,15,20.480576,32.959705,team2
669,16,21.430794,37.74182,team1
669,17,63.91467,23.07733,team2
670,0,72.03426,51.436573,team1
670,1,16.203571,24.255024,team1
670,2,16.006584,62.372807,team1
670,3,68.330414,41.599815,team2
670,4,75.89831,42.43759,team1
670,5,59.537403,22.552387,team1
670,6,74.06146,25.068775,team1
670,7,35.740658,39.6753,team2
670,8,51.003983,43.140827,team1
670,9,63.436646,22.960695,team2
670,10,48.81712,28.3235,team1
670,11,37.1796,27.959976,team2
670,12,58.65027,57.535004,team2
670,13,19.16104,32.829723,team2
670,14,23.609505,19.241337,team2
670,15,40.954926,41.554375,director
670,16,20.92622,37.675186,team1
670,17,63.60439,22.155432,team2
671,0,50.51516,43.059124,team1
671,1,59.05696,22.565111,team1
671,2,75.41303,42.269768,team1
671,3,73.68626,24.929802,team1
671,4,71.99593,51.43181,team1
671,5,15.673208,24.195856,team1
671,6,35.357998,39.46556,team2
671,7,67.68498,41.356663,team2
671,8,15.614323,62.586243,team1
671,9,48.311344,28.332722,team1
671,10,23.240019,19.160477,team2
671,11,40.460884,41.47958,director
671,12,58.244926,57.616375,team2
671,13,63.211212,22.78745,team2
671,14,18.190075,32.777927,team2
671,15,36.571575,27.88471,team2
671,16,20.336428,37.666946,team1
671,17,63.38409,21.957766,team2
672,0,49.911476,43.048096,team1
672,1,74.91192,42.01478,team1
672,2,22.863771,18.936098,team2
672,3,14.949359,24.304,team1
672,4,15.21196,62.645283,team1
672,5,34.94276,39.42581,team2
672,6,67.138855,41.04543,team2
672,7,35.94858,27.858232,team2
672,8,19.71761,37.603413,team1
672,9,62.976536,22.13981,team2
672,10,57.74695,57.808147,team2
672,11,17.199835,32.88114,team2
672,12,73.09623,24.738342,team1
672,13,58.523354,22.715883,team1
672,14,71.83412,51.368694,team1
672,15,40.20071,41.334534,director
672,16,47.743702,28.41664,team1
673,0,19.28245,37.642788,team1
673,1,14.537883,24.237911,team1
673,2,57.514267,57.99846,team2
673,3,58.220108,22.703213,team1
673,4,35.454227,27.815428,team2
673,5,71.75319,51.344017,team1
673,6,49.47431,42.95257,team1
673,7,16.322483,32.765667,team2
673,8,74.49808,41.9214,team1
673,9,22.431095,18.942684,team2
673,10,72.68995,24.814709,team1
673,11,62.83954,22.510746,team2
673,12,34.597878,39.431194,team2
673,13,47.28966,28.401697,team1
673,14,66.66754,40.95657,team2
673,15,39.842014,41.192467,director
673,16,35.381496,28.27834,team2
673,17,14.924936,62.81706,team1
674,0,15.429981,32.82161,team2
674,1,74.02481,41.7479,team1
674,2,18.83118,37.592587,team1
674,3,48.92879,42.82448,team1
674,4,57.137695,58.185837,team2
674,5,57.81164,22.738373,team1
674,6,14.06939,24.172699,team1
674,7,66.121765,40.81591,team2
674,8,34.88238,27.837942,team2
674,9,71.6372,51.345737,team1
674,10,62.75551,22.370281,team2
674,11,72.33288,24.755276,team1
674,12,47.01752,28.361843,team1
674,13,22.31364,18.806305,team2
674,14,34.282345,39.431347,team2
674,15,14.618394,63.02527,team1
674,16,34.84986,28.257673,team2
674,17,39.587227,41.079296,director
674,18,62.77922,21.0695,team2
675,0,57.310047,22.674969,team1
675,1,56.860966,58.302444,team2
675,2,73.574715,41.69544,team1
675,3,48.48847,42.73181,team1
675,4,65.65016,40.71969,team2
675,5,46.607716,28.334852,team1
675,6,18.330204,37.598007,team1
675,7,34.362038,27.769764,team2
675,8,71.46116,51.39836,team1
675,9,71.95477,24.639812,team1
675,10,14.501408,32.80755,team2
675,11,62.46205,22.539827,team2
675,12,34.03744,39.28039,team2
675,13,13.4565525,24.180107,team1
675,14,14.327882,63.16337,team1
675,15,21.935322,18.786356,team2
675,16,62.464066,21.406105,team2
675,17,39.34224,40.950306,director
676,0,18.080744,37.760708,team1
676,1,73.203316,41.5658,team1
676,2,13.0171795,24.063927,team1
676,3,56.72871,58.622177,team2
676,4,33.921333,27.790995,team2
676,5,13.678091,32.755043,team2
676,6,46.241295,28.414442,team1
676,7,65.13169,40.623703,team2
676,8,33.672146,39.33348,team2
676,9,71.32809,51.351154,team1
676,10,13.995116,63.387432,team1
676,11,62.245182,21.122625,team2
676,12,47.992138,42.69527,team1
676,13,21.628235,18.691511,team2
676,14,71.57313,24.388563,team1
676,15,39.102413,40.883255,director
676,16,56.809883,22.756104,team1
677,0,17.452679,37.825203,team1
677,1,72.602554,41.468193,team1
677,2,71.131294,51.34834,team1
677,3,33.16493,39.248272,team2
677,4,12.458856,24.218773,team1
677,5,56.312595,22.767632,team1
677,6,45.5315,28.510159,team1
677,7,62.051193,22.014683,team2
677,8,47.40207,42.544514,team1
677,9,38.711323,40.885223,director
677,10,70.96987,24.32338,team1
677,11,12.841818,32.772675,team2
677,12,56.47014,58.905785,team2
677,13,64.6101,40.307446,team2
677,14,21.114882,18.662388,team2
677,15,33.343964,27.81078,team2
677,16,13.76367,63.554497,team1
678,0,55.866886,22.868715,team1
678,1,70.99156,51.36964,team1
678,2,45.098267,28.511904,team1
678,3,64.100296,40.30572,team2
678,4,72.17874,41.226418,team1
678,5,11.973244,32.75943,team2
678,6,33.05207,39.219013,team2
678,7,47.008503,42.415012,team1
678,8,11.951029,24.171335,team1
678,9,17.091078,37.980194,team1
678,10,20.839048,18.651453,team2
678,11,56.371796,59.12081,team2
678,12,61.66823,22.188972,team2
678,13,70.599556,24.210875,team1
678,14,32.95755,27.813236,team2
678,15,38.38807,40.888004,director
679,0,71.60772,41.191093,team1
679,1,70.9459,51.42233,team1
679,2,63.574886,40.147293,team2
679,3,16.46341,38.102196,team1
679,4,55.362705,22.931202,team1
679,5,38.040386,40.85315,director
679,6,32.552303,39.22252,team2
679,7,70.143166,23.909258,team1
679,8,11.323855,24.175934,team1
679,9,44.55007,28.459688,team1
679,10,56.162216,59.330765,team2
679,11,46.508102,42.319336,team1
679,12,20.494688,18.668928,team2
679,13,61.255737,22.17004,team2
679,14,11.163263,32.895306,team2
679,15,32.385803,27.846012,team2
679,16,12.695605,64.10683,team1
680,0,16.111967,38.18168,team1
680,1,63.269756,40.053135,team2
680,2,70.875946,51.424847,team1
680,3,54.821068,22.902214,team1
680,4,32.227413,39.28528,team2
680,5,37.606384,40.821037,director
680,6,46.152145,42.075146,team1
680,7,71.18746,41.041412,team1
680,8,31.904945,27.889528,team2
680,9,55.931503,59.40643,team2
680,10,10.903678,24.27945,team1
680,11,69.62469,23.763578,team1
680,12,43.85048,28.526716,team1
680,13,60.942528,22.181297,team2
680,14,10.400115,32.900154,team2
680,15,20.273226,18.72164,team2
680,16,12.05318,63.61477,team1
681,0,15.943857,38.120014,team1
681,1,54.572464,22.983265,team1
681,2,45.792076,42.071754,team1
681,3,37.4661,40.793026,director
681,4,63.095184,40.014038,team2
681,5,70.783554,51.407192,team1
681,6,32.053455,39.310356,team2
681,7,70.91006,40.982765,team1
681,8,60.860527,22.15233,team2
681,9,55.84339,59.468277,team2
681,10,31.626081,27.976795,team2
681,11,10.708058,24.336687,team1
681,12,43.55526,28.648705,team1
681,13,69.45677,23.772316,team1
681,14,10.067185,32.93449,team2
681,15,19.968542,18.635078,team2
681,16,11.925137,63.9444,team1
682,0,54.10784,23.077602,team1
682,1,45.478268,41.98399,team1
682,2,31.067453,27.950148,team2
682,3,62.635757,39.8879,team2
682,4,37.073914,40.663364,director
682,5,70.57819,51.38349,team1
682,6,68.97682,23.514492,team1
682,7,15.610958,38.116627,team1
682,8,55.527817,59.72942,team2
682,9,70.543625,40.99193,team1
682,10,10.270287,24.195988,team1
682,11,43.04828,28.60886,team1
682,12,60.755802,22.024199,team2
682,13,31.747307,39.348785,team2
682,14,19.63398,18.507627,team2
682,15,9.399422,32.936928,team2
683,0,14.8379755,38.22759,team1
683,1,44.92399,41.84384,team1
683,2,9.583388,24.360014,team1
683,3,68.289276,23.42981,team1
683,4,36.792015,40.549156,director
683,5,62.25518,39.970566,team2
683,6,30.370855,28.014408,team2
683,7,70.17054,51.351585,team1
683,8,55.156715,59.93725,team2
683,9,8.500141,33.0764,team2
683,10,69.95504,40.87352,team1
683,11,60.33642,22.030512,team2
683,12,31.50078,39.199615,team2
683,13,53.48618,23.274395,team1
683,14,19.127726,18.446348,team2
683,15,42.580578,28.612411,team1
683,16,70.06511,40.195824,team1
684,0,44.65555,41.813828,team1
684,1,14.480582,38.27715,team1
684,2,69.982315,51.356598,team1
684,3,54.856617,60.13337,team2
684,4,61.920994,39.811855,team2
684,5,69.49898,40.84898,team1
684,6,9.13684,24.268705,team1
684,7,52.922935,23.44621,team1
684,8,60.041233,21.808552,team2
684,9,41.93733,28.855423,team1
684,10,36.49131,40.503567,director
684,11,29.889212,28.005095,team2
684,12,31.0604,39.152153,team2
684,13,67.863396,23.455107,team1
684,14,7.859851,33.019184,team2
684,15,18.843386,18.398003,team2
684,16,69.814415,40.460987,team1
684,17,7.7548947,33.267677,team2
685,0,54.6357,60.34844,team2
685,1,41.52954,28.936426,team1
685,2,8.574104,24.361574,team1
685,3,13.900481,38.184032,team1
685,4,61.556194,39.682156,team2
685,5,69.02491,40.755783,team1
685,6,52.245274,23.516684,team1
685,7,69.66731,51.333027,team1
685,8,44.20864,41.781555,team1
685,9,67.203384,23.316868,team1
685,10,7.0222983,33.10465,team2
685,11,29.378885,28.130915,team2
685,12,30.53066,39.07818,team2
685,13,59.90378,21.763819,team2
685,14,35.917797,40.449326,director
685,15,18.43076,18.284372,team2
685,16,69.505325,40.46232,team1
686,0,66.734215,23.220022,team1
686,1,54.51172,60.591766,team2
686,2,43.76358,41.81614,team1
686,3,8.058942,24.51099,team1
686,4,61.143837,39.557205,team2
686,5,69.567856,51.28837,team1
686,6,13.417441,38.21602,team1
686,7,59.528706,21.826237,team2
686,8,28.92882,28.170967,team2
686,9,41.01217,28.976887,team1
686,10,35.48507,40.31017,director
686,11,6.159081,33.15138,team2
686,12,68.55756,40.63758,team1
686,13,30.02951,39.10035,team2
686,14,51.69567,23.743027,team1
686,15,18.186932,18.208656,team2
687,0,66.163414,23.119287,team1
687,1,43.3402,41.783962,team1
687,2,7.343051,24.573921,team1
687,3,69.32374,51.298763,team1
687,4,29.403742,39.115932,team2
687,5,51.03167,23.828846,team1
687,6,60.608738,39.488686,team2
687,7,12.744512,38.35563,team1
687,8,5.236679,33.24684,team2
687,9,68.13493,40.369698,team1
687,10,40.27023,29.03163,team1
687,11,28.436161,28.243973,team2
687,12,34.913486,40.389854,director
687,13,59.231792,21.690472,team2
687,14,54.41771,60.882885,team2
687,15,17.841436,18.43644,team2
688,0,6.860619,24.644888,team1
688,1,69.19076,51.32097,team1
688,2,42.968864,41.714275,team1
688,3,12.243525,38.452827,team1
688,4,60.374912,39.4235,team2
688,5,39.69838,29.085577,team1
688,6,67.80714,40.209927,team1
688,7,50.445274,23.937557,team1
688,8,65.646736,23.068882,team1
688,9,58.944508,21.541216,team2
688,10,4.3952,33.23697,team2
688,11,28.029867,28.25941,team2
688,12,54.29095,61.033375,team2
688,13,34.574306,40.38752,director
688,14,28.915152,39.029472,team2
688,15,17.507038,18.22062,team2
689,0,69.015564,51.31259,team1
689,1,27.401,28.273378,team2
689,2,6.28037,24.650238,team1
689,3,42.45518,41.788895,team1
689,4,65.16172,22.961206,team1
689,5,60.168552,39.33275,team2
689,6,49.974033,23.987392,team1
689,7,11.835192,38.5432,team1
689,8,67.562416,40.159462,team1
689,9,3.559596,33.289967,team2
689,10,28.428308,39.04181,team2
689,11,53.992344,61.07999,team2
689,12,39.155834,29.117603,team1
689,13,58.401424,21.540573,team2
689,14,34.08289,40.338646,director
689,15,42.506817,41.538136,team1
689,16,17.00677,18.260359,team2
690,0,64.48654,22.803009,team1
690,1,5.6907206,24.71531,team1
690,2,68.69013,51.3171,team1
690,3,26.759373,28.164566,team2
690,4,41.905247,41.825443,team1
690,5,49.25408,24.088467,team1
690,6,59.687313,39.234444,team2
690,7,58.00746,21.439016,team2
690,8,38.555065,29.136242,team1
690,9,11.250048,38.52933,team1
690,10,67.22143,40.149296,team1
690,11,53.769913,60.963974,team2
690,12,2.5951014,33.219566,team2
690,13,33.537476,40.195755,director
690,14,27.846369,38.9748,team2
690,15,16.6139,18.174816,team2
690,16,68.69652,51.413986,team1
691,0,5.176828,24.612022,team1
691,1,10.802128,38.572006,team1
691,2,68.56574,51.299194,team1
691,3,41.456932,41.785812,team1
691,4,66.83566,40.08082,team1
691,5,59.32485,39.080017,team2
691,6,38.172512,29.254873,team1
691,7,33.221096,40.155693,director
691,8,1.8747393,33.36667,team2
691,9,57.696247,21.415419,team2
691,10,48.65129,24.198551,team1
691,11,26.199194,28.165634,team2
691,12,27.232807,38.82401,team2
691,13,53.477203,61.298866,team2
691,14,63.791744,22.742638,team1
691,15,68.595375,51.422726,team1
691,16,16.470802,18.198187,team2
692,0,48.13261,24.496996,team1
692,1,25.51404,28.029058,team2
692,2,58.96644,39.0392,team2
692,3,63.26761,22.64296,team1
692,4,37.611946,29.382292,team1
692,5,57.397232,21.520723,team2
692,6,1.1120422,33.435276,team2
692,7,4.731878,24.621979,team1
692,8,10.318342,38.589626,team1
692,9,41.069862,41.803288,team1
692,10,66.53889,39.997894,team1
692,11,68.346695,51.237877,team1
692,12,32.838448,40.06211,director
692,13,26.649189,38.8476,team2
692,14,53.16751,61.375347,team2
692,15,16.006248,18.076815,team2
692,16,68.39652,51.449715,team1
692,17,57.482777,21.23261,team2
693,0,40.60184,41.92283,team1
693,1,58.72024,38.967266,team2
693,2,9.9288845,38.6143,team1
693,3,62.906677,22.450546,team1
693,4,24.850048,28.023462,team2
693,5,68.21239,51.317314,team1
693,6,66.27441,39.93775,team1
693,7,47.651123,24.623234,team1
693,8,4.196806,24.654932,team1
693,9,0.47214118,33.49472,team2
693,10,26.230944,38.645878,team2
693,11,37.03336,29.402557,team1
693,12,57.204327,21.649565,team2
693,13,32.51604,39.992798,director
693,14,53.018665,61.512585,team2
693,15,15.82087,18.190804,team2
693,16,57.337704,21.096853,team2
693,17,68.291855,51.52651,team1
694,0,40.32944,41.935608,team1
694,1,47.098648,24.752327,team1
694,2,68.22472,51.446423,team1
694,3,9.478074,38.642597,team1
694,4,58.504013,38.87287,team2
694,5,36.54438,29.468945,team1
694,6,32.065598,39.834496,director
694,7,66.170334,39.818398,team1
694,8,3.8399706,24.724543,team1
694,9,24.254759,27.980042,team2
694,10,25.773264,38.566586,team2
694,11,57.150047,21.52257,team2
694,12,62.549335,22.160442,team1
694,13,0,33.50211,team2
694,14,52.95691,61.624836,team2
695,0,46.347946,24.926714,team1
695,1,9.007966,38.755352,team1
695,2,68.14991,51.477837,team1
695,3,39.85254,42.13528,team1
